Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
114000000	-47797.06961020949	-48860.55006641491	1063.4804562054178	-48860.55006641491	0.6953044821965814	26.259854939644804	86	0	0	0	33	9	49	141	10	1	0.8845640434064596	1.0137962171730863	0.28146433338174903	0.0	0.012950867361858506	0.0	9.575437078022448E-5	0.0	0.8013446638916335	423.5814674162864	423.5814674162864	423.5814674162864	1.0873105278692141	2.945983498876392	0.7788207468415015	0.006762397401890408	0.5346468282404976	0.09776802051408144	0.34	0.33	0.33	0.001029154521379024	5.8119061827649885	0.761293458943988	1.086677395949485	0.29444002470512715	0.1806532606516664	0.19031453852035868	0.3345921761228455
115000000	-47826.730052179155	-48853.903233820536	1027.173181641382	-48853.903233820536	0.7622638191422763	28.304010358629267	83	0	0	0	34	11	53	140	7	1	0.9533356815652507	1.0058652316378363	0.5350989648283133	0.0	0.0032442984027048548	0.0	2.6904080603184096E-5	0.0	0.12589036594576938	833.4376450467977	833.4376450467977	833.4376450467977	0.29681331559345336	3.03262596377678	0.683340312313418	0.016735093956883523	0.23584929045415104	0.14412405086227137	0.34	0.33	0.33	9.373832469215808E-4	5.384681999219888	0.8126114733449483	1.6799145982618766	0.29849515710977564	0.18034488797318818	0.19162254351498748	0.3295374114020465
116000000	-47867.27865422426	-48863.12823955808	995.8495853338152	-48863.12823955808	0.8702912771078376	31.78631453348877	90	0	0	0	37	7	49	143	8	1	0.8958151863742834	1.0149825485079997	0.35823156947748075	0.0	0.01806035055885647	0.0	1.0811217766317588E-4	0.0	0.25032306337732524	346.6651633465663	346.6651633465663	346.6651633465663	0.3269377119544342	6.805199024954899	0.7264994237218458	0.021570309999767414	0.9081832205253154	0.6664671432538298	0.34	0.33	0.33	8.510549857528532E-4	5.130835920286664	0.7022125956074384	0.6614207908124881	0.2968155064204944	0.17722405286516804	0.1934446761736786	0.3325157645406568
117000000	-47827.071537225216	-48858.34021912357	1031.268681898354	-48858.34021912357	0.803977214207588	25.643558204243618	87	1	1	0	29	13	44	145	11	1	0.7965287379133644	1.021987437946891	0.5051282268231712	0.0	0.04760724739306305	0.0	2.776252905858659E-4	0.0	0.37731750517680135	289.16527359001213	289.16527359001213	289.16527359001213	1.1738425023375123	7.9757369657609365	0.7587036906770028	0.04713663872026174	0.8726680002276328	1.517513260145269	0.34	0.33	0.33	0.00107661615007477	4.677051519256439	0.7176123268550151	0.8137115241766907	0.2919454012060445	0.1823446623884643	0.19407235874603349	0.3316375776594556
118000000	-47819.83873825443	-48868.72038887815	1048.8816506237185	-48868.72038887815	0.7352756037530103	26.54865974433079	83	0	0	0	29	16	48	145	7	1	0.8219894933246343	1.0171863245819122	0.33787102283254256	0.0	0.031269198723689	0.0	8.367851102206381E-5	0.0	0.28220369282860214	357.33258105494474	357.33258105494474	357.33258105494474	0.4983737397038834	6.905096095095344	0.6807369557349596	0.04969823949263603	1.163058708065515	0.1323130134055573	0.34	0.33	0.33	9.105969980552941E-4	4.736835470368344	0.7938961344587958	1.1321592963319753	0.29754163584034876	0.1796852409946133	0.19182033369769744	0.33095278946733825
119000000	-47837.12158407739	-48858.45971409337	1021.3381300159815	-48858.45971409337	0.6714369654391981	25.967215982050263	87	0	0	0	36	7	51	140	9	1	0.9160861890063554	1.0131543449247318	0.39345459668354227	0.0	0.011814600208969144	0.0	8.017844772603548E-5	0.0	0.13554357944911058	450.2680568225275	450.2680568225275	450.2680568225275	0.02114296878952415	6.730208673718019	0.7207409066098905	0.03823052682649989	0.5753088331040241	0.10504982771456585	0.34	0.33	0.33	0.001011243897526353	5.746043903018164	0.7229929712113669	0.7585528301847921	0.2979354628401466	0.1808740292971423	0.19379403665860265	0.327396471204106
120000000	-47852.328785335485	-48861.8836083162	1009.5548229807146	-48861.8836083162	0.8778900888616116	29.639970818798478	83	0	2	0	33	12	53	140	7	0	0.9630922145318841	1.0037130306680373	0.6343945413154851	0.0	0.0016702460131627617	0.0	1.7552848252420806E-5	0.0	0.0350264378561951	1114.5826947233193	1114.5826947233193	1114.5826947233193	1.0561581290953346	6.9351240755768995	1.0167724961702544	0.03962011411449004	0.25127691913150735	0.41667645610412746	0.34	0.33	0.33	9.126649614492524E-4	5.606907146450579	0.3762397311335638	0.12235314351648524	0.2980799265520502	0.1788829486031943	0.19495286812629273	0.3280842567184606
121000000	-47875.00051970155	-48862.47308304494	987.4725633433915	-48862.47308304494	0.7755601265368949	28.19745917414188	84	0	0	0	28	15	46	145	9	1	0.9296169604197807	1.0102705338414752	0.41332129103194326	0.0	0.005002930137956895	0.0	7.623558901656213E-5	0.0	0.13563744761749674	568.9645727828272	568.9645727828272	568.9645727828272	0.3380703858741565	2.888607504713872	1.3432805966722783	0.04450927139808359	1.513935194238514	0.054578014638215586	0.34	0.33	0.33	9.562683580463517E-4	4.837478628847257	0.7500036341952496	1.6811886391877935	0.29410533818113904	0.179644055392653	0.1946603700578873	0.33159023636831836
122000000	-47751.83015231212	-48858.24550914788	1106.415356835761	-48858.24550914788	0.7390492179813337	25.073432333465185	81	1	0	0	33	13	53	140	7	1	0.8998146893515602	1.0077981847015276	0.514283562479676	0.0	0.010999412274404966	0.0	4.214232120373455E-5	0.0	0.1281937026149936	704.8292212378146	704.8292212378146	704.8292212378146	0.1480936227018029	7.690182876805638	0.7373923288965495	0.03769419519362827	1.6345742897486224	0.007145465534293055	0.34	0.33	0.33	0.0010845491392472957	5.321986053350923	0.4883978621558749	0.24838628214668665	0.2976488440734355	0.18011704550751936	0.1945626846327767	0.32767142578626646
123000000	-47874.833234389866	-48869.10161636501	994.2683819751437	-48869.10161636501	0.6500993454156351	23.577546508223335	83	0	1	0	30	14	50	142	8	1	0.888071316109337	1.0254279531964965	0.4164300035763308	0.0	0.018300483598936	0.0	1.8746166467786175E-4	0.0	0.20512614442100513	308.4508660027153	308.4508660027153	308.4508660027153	0.3844952176322429	4.195828671078398	0.988821617706326	0.05752039844063387	3.1259660616927225	0.6042932810305952	0.34	0.33	0.33	0.001180242841316236	5.008949137262482	0.7649847669067937	1.4135859015068961	0.29352651233908666	0.18364953328350178	0.19363975632279762	0.3291841980546118
124000000	-47819.32663687253	-48867.61041980116	1048.2837829286325	-48867.61041980116	0.7158213801132864	24.898089059004633	86	0	2	0	33	11	51	141	8	1	0.9264922411680641	1.0109173135461156	0.4766683998168018	0.0	0.007349532857567691	0.0	3.1775538443034754E-5	0.0	0.15849705471575043	562.6341988123893	562.6341988123893	562.6341988123893	1.4480824644319583	4.534572040337571	0.9626928845368916	0.03822657674988786	1.7493180371868589	0.9352729954319082	0.34	0.33	0.33	0.0010635209864614348	5.7119851692803545	0.6903279006308407	0.6767543768039955	0.2890276615079979	0.18315700048514488	0.19374905122054403	0.33406628678631134
125000000	-47792.65474850471	-48849.62714659193	1056.9723980872122	-48849.62714659193	0.7877523050953655	26.43658277904797	87	0	0	0	29	14	44	147	9	1	0.9086034424884263	1.0127356024046328	0.5969757409852101	0.0	0.016348489248333826	0.0	5.857668125440419E-5	0.0	0.20463941584160225	514.231299470897	514.231299470897	514.231299470897	0.8233296290715717	3.580112096071179	0.6458098174775527	0.030988506168522844	1.337213154245329	0.559261785270893	0.34	0.33	0.33	0.0010158283454513666	5.749924304460119	0.6890174830461984	0.7795897700226858	0.2989915681544965	0.1806749472245951	0.19139127819789872	0.3289422064230075
126000000	-47870.45994698405	-48878.75240350751	1008.2924565234633	-48878.75240350751	0.7044273941297299	25.148411515032635	82	0	0	0	34	12	54	140	6	1	0.8978804743011555	1.0150250619657533	0.32420790504968333	0.0	0.012201305593124418	0.0	1.140488097130271E-4	0.0	0.20823007128186283	402.88972154477995	402.88972154477995	402.88972154477995	3.790902798533894	5.299440798481868	1.0457032627200111	0.01993153151659412	2.6986261417138815	0.4823388557505421	0.34	0.33	0.33	0.0010866401981374956	5.780193064955312	0.7312197284144829	0.7469589784245587	0.29266736200973265	0.1823587641543106	0.193952617500744	0.33102125633521046
127000000	-47851.657476209664	-48863.93915373502	1012.2816775253553	-48863.93915373502	0.7795504441675629	25.24393796776518	89	0	1	0	26	16	40	150	10	1	0.8788532237105358	1.0146864526737573	0.5672712710308828	0.0	0.007830700722892991	0.0	1.1304590915163549E-4	0.0	0.08038957549787641	522.4387685833659	522.4387685833659	522.4387685833659	2.3485795394887083	6.86609380813996	1.8008446571148675	0.14338330988689446	0.04382857443339631	1.5488815954295163	0.34	0.33	0.33	0.001126731031073597	4.555265670585201	0.7959601941038026	1.7103885768356462	0.2980904993863516	0.1777600481221889	0.1929946139159782	0.33115483857547867
128000000	-47783.47426965193	-48849.53787069635	1066.0636010444232	-48849.53787069635	0.8099797677143812	26.23811028476964	93	0	0	0	36	8	45	147	8	1	0.8674789249705326	1.0057472565210206	0.588428488476566	0.0	0.008656437088281838	0.0	5.4550218702408794E-5	0.0	0.07733239059372833	598.6527023817027	598.6527023817027	598.6527023817027	0.2401828448668741	7.24204018535476	1.0351751176025155	0.04559934394008208	1.456447499891863	0.13167340075252632	0.34	0.33	0.33	9.474070343131554E-4	5.7834013063873995	0.7591769709855429	1.1919603967588581	0.29627850250992793	0.18016275208577065	0.19403664613947214	0.3295220992648267
129000000	-47758.96191772422	-48874.212492054045	1115.2505743298273	-48874.212492054045	0.6115469739415281	22.512928767043995	83	0	0	0	29	16	48	145	7	1	0.9036162350342328	1.0103541519426518	0.3239363121110267	0.0	0.014711884165175852	0.0	6.241702802255661E-5	0.0	0.278246379634712	627.2591723951701	627.2591723951701	627.2591723951701	0.9505707707193521	5.432944434409644	0.6706008122809338	0.022637794528704316	2.0482664745533454	0.10843101187681507	0.34	0.33	0.33	0.0011840346688096017	5.161948809437647	0.6068982827992392	0.32120109482245046	0.29472748049081277	0.18551572151831555	0.18665835471750547	0.3330984432733635
130000000	-47742.36656734608	-48870.00151864875	1127.6349513026728	-48870.00151864875	0.7169524734981872	24.447270960009146	90	0	0	0	34	10	46	146	8	1	0.8498689737911915	1.0126408029924252	0.24779241839548974	0.0	0.017269664997491715	0.0	1.002313174456078E-4	0.0	0.5089194719799215	521.8135490187791	521.8135490187791	521.8135490187791	3.6235667723801983	5.488756112757914	1.0222728064507922	0.015068513456103135	0.19677558585306626	1.3719855346695833	0.34	0.33	0.33	0.00109306560398344	4.875548894327477	0.774633093826972	1.6258332112504619	0.29292295961698217	0.17935961947115658	0.19370676160414507	0.334010659307714
131000000	-47786.34436021424	-48864.26637221246	1077.9220119982172	-48864.26637221246	0.5993474900573754	22.416003411068193	84	0	0	0	29	14	47	144	9	1	0.9018630116044534	1.0150810753068138	0.6120531760222828	0.0	0.013145800106432763	0.0	4.2912938667029716E-5	0.0	0.12895589878017966	573.9121274734107	573.9121274734107	573.9121274734107	0.7315671573621968	7.200832777694113	0.5341605774877425	0.03815390032591577	0.12595486140382461	0.37422543166241423	0.34	0.33	0.33	0.0011839265143701431	5.171012521363913	0.6557809904926446	0.4823939758539613	0.29246183331901965	0.1783260436517879	0.19358612264258804	0.33562600038660256
132000000	-47830.42156757441	-48894.3387913241	1063.917223749693	-48894.3387913241	0.6870621444090257	24.60850907921992	80	0	0	0	26	20	48	146	6	1	0.9004677032612857	1.0105206610736481	0.40442839518932555	0.0	0.009310165984775721	0.0	4.840982716088823E-5	0.0	0.1375298198799407	649.8853289613594	649.8853289613594	649.8853289613594	0.1433037500029611	9.192372960828537	0.7817981790444204	0.05983001635418678	0.14571542329734188	0.1180386392035124	0.34	0.33	0.33	0.001115278907195527	5.482927834638811	0.5613822680428019	0.2382735593484163	0.2991452153404488	0.18168116025979178	0.1877247633415439	0.33144886105821364
133000000	-47792.593067845155	-48868.50350580657	1075.9104379614118	-48868.50350580657	0.6761755996916486	23.37964290256284	74	0	0	0	21	24	49	144	7	1	0.9272234483693277	1.0084737618996766	0.5093633323949545	0.0	0.008638074915043249	0.0	2.736472930670177E-5	0.0	0.2546660134779141	761.4774395082417	761.4774395082417	761.4774395082417	0.4330863522949495	2.412218660495139	0.367056748967809	0.036829152077656926	0.15861513199978727	0.7423307184950442	0.34	0.33	0.33	0.0011475060936633104	5.083579388623308	0.8038060354996073	2.3636379177314035	0.2997174730407335	0.18436151584115681	0.19114250771121483	0.32477850340689324
134000000	-47822.2503625311	-48853.08548185577	1030.835119324671	-48853.08548185577	0.8836410873947742	29.63609376692771	79	0	0	0	28	16	51	141	8	1	0.9653507290115022	1.0063034482552304	0.5631440859761121	0.0	0.007291652164753202	0.0	2.7039468165017312E-5	0.0	0.09439416202538918	711.248923138516	711.248923138516	711.248923138516	0.05546384600224908	7.670780510120514	0.4254325569306679	0.035104911810131985	4.793136438617597	0.7205111790635785	0.34	0.33	0.33	8.940251945186206E-4	5.1865923805732175	0.6681837542881479	0.6153774172468248	0.29809975162150354	0.18021836861523205	0.18710658197961774	0.3345752977836452
135000000	-47834.07199944214	-48867.89064331785	1033.8186438757125	-48867.89064331785	0.7014519317962562	26.08256507783173	84	0	1	0	26	15	45	144	11	1	0.9192251326334903	1.0073885446263933	0.48888474859018377	0.0	0.013664144400546386	0.0	7.181959373175449E-5	0.0	0.41156843838626317	496.6719931951629	496.6719931951629	496.6719931951629	1.5761423644821877	4.0921304824167315	0.5320740075237181	0.031191769850428805	0.9201648065661047	2.3540716576541385	0.34	0.33	0.33	0.0010630497985554173	4.949050958036776	0.7724240871935926	1.5020020680565314	0.29540028697496323	0.1791323179020619	0.1916227257335101	0.3338446693894634
136000000	-47863.19471457453	-48847.13607702683	983.9413624523022	-48847.13607702683	0.6743419405815705	25.371266100063856	88	0	2	0	36	8	52	140	8	1	0.9768951880641933	1.0134726247106811	0.5886327267354622	0.0	0.006929938558187139	0.0	8.848069548837263E-5	0.0	0.0802250697874711	434.6143089336044	434.6143089336044	434.6143089336044	0.3818708310564725	7.893215409055055	0.8461317507827266	0.03870718792772708	3.055583418828	0.17817903265991958	0.34	0.33	0.33	0.0010408968007904727	5.151790250487588	0.6854175832783934	0.43991931464777245	0.29357078904761913	0.18160081060235334	0.19032572313131763	0.3345026772187082
137000000	-47903.190080684006	-48859.30724102529	956.1171603412887	-48859.30724102529	0.7918978416573936	28.753953712975733	85	0	0	0	27	18	44	149	7	1	0.9312025950665592	1.0102025303547515	0.4980726732209682	0.0	0.013660704060182868	0.0	1.064810801392892E-4	0.0	0.08490023931852626	390.5421636906107	390.5421636906107	390.5421636906107	0.12233878809367553	7.699376997198168	0.8553157559419192	0.1303500736629647	0.6620231078665084	1.2246928917041633	0.34	0.33	0.33	9.870695249322384E-4	5.746590246143658	0.5459188998276066	0.25170923343214086	0.293818286519901	0.17924775835740603	0.19269461283384884	0.3342393422888424
138000000	-47857.05428243408	-48869.47261888878	1012.4183364546953	-48869.47261888878	0.7398681573744659	26.94971716211409	87	0	1	0	27	13	43	145	12	1	0.8064687563094723	1.0172415725456965	0.5092415171086581	0.0	0.039755331115528404	0.0	1.8236333879774857E-4	0.0	0.2958813403224872	329.09968126713903	329.09968126713903	329.09968126713903	2.7331185735014376	5.562507484168377	0.6397695983959238	0.04309010016589118	0.38448640286967795	0.290816686616491	0.34	0.33	0.33	9.92889334903226E-4	5.126625067394573	0.6885980712539858	0.4879861977892379	0.28848948621378495	0.18220849016337284	0.19205058642519995	0.3372514371976407
